ampl.tab 2 1
load_zone	hour	system_load
North_Coast	1610054071	81.8095763189096
Orange	1610054071	2456.6800984518
Other_Bay_Area	1610054071	3707.54358287939
Other_SCE	1610054071	10087.9474438467
PG&E_North	1610054071	1974.78424757058
PG&E_South	1610054071	2186.96838939241
Sacramento	1610054071	1375.4371654907
San_Diego	1610054071	2201.5617527195
San_Francisco	1610054071	739.924767334142
Sierra	1610054071	225.748656207985
Southwest	1610054071	0
ZP26	1610054071	1226.57166099318
Fresno	1610074020	1320.78516223562
Geysers	1610074020	324.804173490663
Humboldt	1610074020	103.654295128624
Imperial	1610074020	432.344893568585
Los_Angeles	1610074020	2837.72407911545
Northwest	1610074020	0
North_Coast	1610074020	106.427346532717
Orange	1610074020	2370.82174953815
Other_Bay_Area	1610074020	3773.07377978803
Other_SCE	1610074020	9546.07838012525
PG&E_North	1610074020	2227.92370185299
PG&E_South	1610074020	2476.38154506174
Sacramento	1610074020	1222.79170119281
San_Diego	1610074020	2234.20010768094
San_Francisco	1610074020	722.09419519354
Sierra	1610074020	243.173237832588
Southwest	1610074020	0
ZP26	1610074020	1119.80758108736
Fresno	1610074071	1507.90764697948
Geysers	1610074071	393.850451872056
Humboldt	1610074071	148.867873976262
Imperial	1610074071	514.529285072024
Los_Angeles	1610074071	3435.00569451202
Northwest	1610074071	0
North_Coast	1610074071	151.634529114889
Orange	1610074071	2986.43704226955
Other_Bay_Area	1610074071	4855.2422676707
Other_SCE	1610074071	11797.6552261128
PG&E_North	1610074071	2426.93764569977
PG&E_South	1610074071	2703.91333930742
Sacramento	1610074071	1506.88187085833
San_Diego	1610074071	2892.54589627411
San_Francisco	1610074071	916.744817661509
Sierra	1610074071	318.679773355614
Southwest	1610074071	0
ZP26	1610074071	1269.91152543241
Fresno	1610094020	1442.07724570994
Geysers	1610094020	384.558813306498
Humboldt	1610094020	118.622610669945
Imperial	1610094020	549.953591754541
Los_Angeles	1610094020	3257.00076065954
Northwest	1610094020	0
North_Coast	1610094020	138.952647489594
Orange	1610094020	2659.39799653427
Other_Bay_Area	1610094020	4435.48097615063
Other_SCE	1610094020	10825.5956859353
PG&E_North	1610094020	2071.42253852702
PG&E_South	1610094020	2297.4543914585
Sacramento	1610094020	1402.2914601357
San_Diego	1610094020	2763.38727646717
San_Francisco	1610094020	811.74243074124
Sierra	1610094020	298.425567169399
Southwest	1610094020	0
ZP26	1610094020	1206.35520844282
Fresno	1610094071	1612.68175019325
Geysers	1610094071	423.006851508011
Humboldt	1610094071	147.170437951955
Imperial	1610094071	647.724678198288
Los_Angeles	1610094071	3886.45194241499
Northwest	1610094071	0
North_Coast	1610094071	158.945263151943
Orange	1610094071	3291.30231859092
Other_Bay_Area	1610094071	5332.506523023
Other_SCE	1610094071	12617.8093186347
PG&E_North	1610094071	2408.61938289399
PG&E_South	1610094071	2682.97022034138
Sacramento	1610094071	1682.14147801516
San_Diego	1610094071	3236.6429977489
San_Francisco	1610094071	995.00129598694
Sierra	1610094071	318.381944451323
Southwest	1610094071	0
ZP26	1610094071	1363.99071385608
Fresno	1610114020	1508.63102887023
Geysers	1610114020	398.49624671023
Humboldt	1610114020	118.622610669945
Imperial	1610114020	644.890733663686
Los_Angeles	1610114020	3416.77627357532
Northwest	1610114020	0
North_Coast	1610114020	144.174598747068
Orange	1610114020	2866.42467429319
Other_Bay_Area	1610114020	4726.02395791553
Other_SCE	1610114020	11684.6089233684
PG&E_North	1610114020	2193.49899809258
PG&E_South	1610114020	2437.02390841269
Sacramento	1610114020	1482.85434407069
San_Diego	1610114020	3010.40649955555
San_Francisco	1610114020	864.078541239757
Sierra	1610114020	300.361636844271
Southwest	1610114020	0
ZP26	1610114020	1240.18142443244
Fresno	1610114071	1719.74653819798
Geysers	1610114071	452.643880955011
Humboldt	1610114071	146.707495503
Imperial	1610114071	763.916404116943
Los_Angeles	1610114071	4143.80847328604
Northwest	1610114071	0
North_Coast	1610114071	155.662886960332
Orange	1610114071	3605.31034611929
Other_Bay_Area	1610114071	5745.42569623911
Other_SCE	1610114071	13557.6190403695
PG&E_North	1610114071	2575.48944785502
PG&E_South	1610114071	2873.75210151413
Sacramento	1610114071	1837.61371017042
San_Diego	1610114071	3607.52019186383
San_Francisco	1610114071	1025.21427427132
Sierra	1610114071	320.169054224804
Southwest	1610114071	0
ZP26	1610114071	1319.72589681169
Fresno	1610134020	1560.83727179903
Geysers	1610134020	401.700249893689
Humboldt	1610134020	112.295797248555
Imperial	1610134020	708.654485692217
Los_Angeles	1610134020	3450.01815881283
Northwest	1610134020	0
North_Coast	1610134020	145.517388489866
Orange	1610134020	2942.71988760662
Other_Bay_Area	1610134020	4794.31728091734
Other_SCE	1610134020	12012.9218461015
PG&E_North	1610134020	2247.48650248119
PG&E_South	1610134020	2498.74776127148
Sacramento	1610134020	1578.96445122122
San_Diego	1610134020	3005.66397510711
San_Francisco	1610134020	856.071274438271
Sierra	1610134020	295.000216625336
Southwest	1610134020	0
ZP26	1610134020	1229.08215446657
Fresno	1610134071	1797.99555944261
Geysers	1610134071	470.746528275082
Humboldt	1610134071	142.078118105918
Imperial	1610134071	863.104462827991
Los_Angeles	1610134071	4387.22485873491
Northwest	1610134071	0
North_Coast	1610134071	149.247353673776
Orange	1610134071	3802.35350388476
Other_Bay_Area	1610134071	5924.646275951
Other_SCE	1610134071	14442.1581443136
PG&E_North	1610134071	2707.72726782813
PG&E_South	1610134071	3024.93934716921
Sacramento	1610134071	1998.73947804041
San_Diego	1610134071	3810.74248941643
San_Francisco	1610134071	1033.71681514963
Sierra	1610134071	334.019393577822
Southwest	1610134071	0
ZP26	1610134071	1366.36918645453
Fresno	1610154020	1641.97982060665
Geysers	1610154020	403.302251485419
Humboldt	1610154020	108.592292976266
Imperial	1610154020	719.990263830622
Los_Angeles	1610154020	3415.70395469669
Northwest	1610154020	0
North_Coast	1610154020	149.396550004543
Orange	1610154020	2952.59821528928
Other_Bay_Area	1610154020	4767.73717084911
Other_SCE	1610154020	12232.8602883691
PG&E_North	1610154020	2358.98669656984
PG&E_South	1610154020	2626.22518377688
Sacramento	1610154020	1701.92885301674
San_Diego	1610154020	2978.04686623273
San_Francisco	1610154020	842.615791256027
Sierra	1610154020	301.701980536693
Southwest	1610154020	0
ZP26	1610154020	1248.10945136577
Fresno	1610154071	1891.07442457203
Geysers	1610154071	488.048125910079
Humboldt	1610154071	137.294430483555
Imperial	1610154071	864.521435095291
Los_Angeles	1610154071	4373.28471331273
Northwest	1610154071	0
North_Coast	1610154071	145.964977482165
Orange	1610154071	3814.75413792678
Other_Bay_Area	1610154071	5988.46578265546
Other_SCE	1610154071	14907.5620082283
PG&E_North	1610154071	2856.41760818738
PG&E_South	1610154071	3194.93598595144
Sacramento	1610154071	2089.1960494762
San_Diego	1610154071	3861.09490702926
San_Francisco	1610154071	1026.36993057855
Sierra	1610154071	348.16756183513
Southwest	1610154071	0
ZP26	1610154071	1429.13273301002
Fresno	1610174020	1651.50476584034
Geysers	1610174020	403.462461422434
Humboldt	1610174020	116.770864420358
Imperial	1610174020	644.890733663686
Los_Angeles	1610174020	3322.41221225593
Northwest	1610174020	0
North_Coast	1610174020	150.440935702857
Orange	1610174020	2865.7942901283
Other_Bay_Area	1610174020	4744.57779867649
Other_SCE	1610174020	11869.9048797565
PG&E_North	1610174020	2430.32482496418
PG&E_South	1610174020	2707.78591554105
Sacramento	1610174020	1689.20839765858
San_Diego	1610174020	2919.60488081654
San_Francisco	1610174020	847.981478751959
Sierra	1610174020	320.615865755109
Southwest	1610174020	0
ZP26	1610174020	1209.26208713325
Fresno	1610174071	1844.17337465116
Geysers	1610174071	576.158213455214
Humboldt	1610174071	134.36248911078
Imperial	1610174071	756.83154278044
Los_Angeles	1610174071	4034.43194766584
Northwest	1610174071	0
North_Coast	1610174071	175.804710336397
Orange	1610174071	3723.11572810204
Other_Bay_Area	1610174071	5702.13382947204
Other_SCE	1610174071	14142.2222573813
PG&E_North	1610174071	2692.1740927612
PG&E_South	1610174071	3007.15707180962
Sacramento	1610174071	1971.88518339541
San_Diego	1610174071	3613.79679203858
San_Francisco	1610174071	1003.25619982684
Sierra	1610174071	360.67751204648
Southwest	1610174071	0
ZP26	1610174071	1390.68183464262
Fresno	1610194020	1678.87376881895
Geysers	1610194020	435.342283320013
Humboldt	1610194020	140.226371856331
Imperial	1610194020	583.960926169757
Los_Angeles	1610194020	3385.67902609506
Northwest	1610194020	0
North_Coast	1610194020	167.897179593327
Orange	1610194020	3023.2184317191
Other_Bay_Area	1610194020	5122.23137443279
Other_SCE	1610194020	12439.4654522364
PG&E_North	1610194020	2556.27254927267
PG&E_South	1610194020	2851.78149676986
Sacramento	1610194020	1686.38162980121
San_Diego	1610194020	3280.71847465964
San_Francisco	1610194020	896.520303253763
Sierra	1610194020	359.783934435117
Southwest	1610194020	0
ZP26	1610194020	1236.87807987689
Fresno	1610194071	1876.00335527139
Geysers	1610194071	594.260811886076
Humboldt	1610194071	168.928521136736
Imperial	1610194071	667.562289940497
Los_Angeles	1610194071	3891.81353680814
Northwest	1610194071	0
North_Coast	1610194071	204.74923105718
Orange	1610194071	3679.29338112832
Other_Bay_Area	1610194071	5902.14547934993
Other_SCE	1610194071	14389.965721002
PG&E_North	1610194071	2768.35094731288
PG&E_South	1610194071	3094.25010790907
Sacramento	1610194071	1888.49553160305
San_Diego	1610194071	3809.0687974753
San_Francisco	1610194071	997.725454561253
Sierra	1610194071	394.037394426495
Southwest	1610194071	0
ZP26	1610194071	1472.07621223219
Fresno	1610214020	1554.08531500961
Geysers	1610214020	400.258458238974
Humboldt	1610214020	129.115870812579
Imperial	1610214020	476.271033854906
Los_Angeles	1610214020	3026.45220175422
Northwest	1610214020	0
North_Coast	1610214020	140.295437232392
Orange	1610214020	2872.20460692097
Other_Bay_Area	1610214020	4767.73717084911
Other_SCE	1610214020	11556.4064634974
PG&E_North	1610214020	2331.75107902193
PG&E_South	1610214020	2595.08706534298
Sacramento	1610214020	1406.53161192175
San_Diego	1610214020	2962.70406580556
San_Francisco	1610214020	854.255185516707
Sierra	1610214020	314.956571182638
Southwest	1610214020	0
ZP26	1610214020	1138.30631059845
Fresno	1610214071	1685.86680384581
Geysers	1610214071	418.521266606851
Humboldt	1610214071	157.046445420354
Imperial	1610214071	531.532952279632
Los_Angeles	1610214071	3291.31496477568
Northwest	1610214071	0
North_Coast	1610214071	136.565472048482
Orange	1610214071	3352.04420733808
Other_Bay_Area	1610214071	5273.55597795883
Other_SCE	1610214071	13113.4108713394
PG&E_North	1610214071	2695.69945545828
PG&E_South	1610214071	3011.18789262944
Sacramento	1610214071	1464.4803529978
San_Diego	1610214071	3297.73530755529
San_Francisco	1610214071	923.348740733426
Sierra	1610214071	335.955440528071
Southwest	1610214071	0
ZP26	1610214071	1296.07407883083
Fresno	1610234020	1344.29603034463
Geysers	1610234020	316.794165532015
Humboldt	1610234020	99.4878484073802
Imperial	1610234020	399.754531420669
Los_Angeles	1610234020	2594.30769366658
Northwest	1610234020	0
North_Coast	1610234020	94.1930652826716
Orange	1610234020	2311.65633433642
Other_Bay_Area	1610234020	3977.29613699103
Other_SCE	1610234020	10275.9777183242
PG&E_North	1610234020	1899.50602879547
PG&E_South	1610234020	2100.90320708185
Sacramento	1610234020	1109.72098689807
San_Diego	1610234020	2394.46266619567
San_Francisco	1610234020	776.411452383271
Sierra	1610234020	234.237552617446
Southwest	1610234020	0
ZP26	1610234020	1047.79466977632
Fresno	1610234071	1389.02708177167
Geysers	1610234071	314.230953207405
Humboldt	1610234071	122.480425167514
Imperial	1610234071	422.42608769748
Los_Angeles	1610234071	2730.49219125251
Northwest	1610234071	0
North_Coast	1610234071	80.4667865761118
Orange	1610234071	2516.79134646747
Other_Bay_Area	1610234071	4103.75099939664
Other_SCE	1610234071	11166.2158222422
PG&E_North	1610234071	2106.46933381298
PG&E_South	1610234071	2337.52339272407
Sacramento	1610234071	1105.48083511202
San_Diego	1610234071	2468.52668446867
San_Francisco	1610234071	792.425985986244
Sierra	1610234071	231.110076426919
Southwest	1610234071	0
ZP26	1610234071	1125.22503389924
Fresno	1612014061	1068.64021211018
Geysers	1612014061	187.913117921676
Humboldt	1612014061	107.033732622776
Imperial	1612014061	343.075640728642
Los_Angeles	1612014061	2683.31016059281
Northwest	1612014061	0
North_Coast	1612014061	163.645010177309
Orange	1612014061	2398.4602594974
Other_Bay_Area	1612014061	3530.48088224759
Other_SCE	1612014061	9547.96970026892
PG&E_North	1612014061	1850.28824754068
PG&E_South	1612014061	2044.63253626525
Sacramento	1612014061	1121.02805832755
San_Diego	1612014061	2147.41569012799
San_Francisco	1612014061	719.188452919037
Sierra	1612014061	220.536173165819
Southwest	1612014061	0
ZP26	1612014061	843.238364744248
Fresno	1612014080	1104.77457254259
Geysers	1612014080	212.77618946981
Humboldt	1612014080	112.990199148871
Imperial	1612014080	372.832058341956
Los_Angeles	1612014080	2761.58943873276
Northwest	1612014080	0
North_Coast	1612014080	121.451645838189
Orange	1612014080	2502.18398299843
Other_Bay_Area	1612014080	3733.15060738358
Other_SCE	1612014080	9676.52549591258
PG&E_North	1612014080	2310.85416081072
PG&E_South	1612014080	2571.19581293519
Sacramento	1612014080	1121.02805832755
San_Diego	1612014080	2102.47527374006
San_Francisco	1612014080	730.984742751967
Sierra	1612014080	239.181976010976
Southwest	1612014080	0
ZP26	1612014080	909.437357378285
Fresno	1612034061	1068.06150659758
Geysers	1612034061	186.535395575004
Humboldt	1612034061	102.959881455192
Imperial	1612034061	327.488945788335
Los_Angeles	1612034061	2587.8737803948
Northwest	1612034061	0
North_Coast	1612034061	166.315677997893
Orange	1612034061	2389.41218137011
Other_Bay_Area	1612034061	3451.85788171993
Other_SCE	1612034061	9373.61435484435
PG&E_North	1612034061	1842.55990890798
PG&E_South	1612034061	2035.79696819595
Sacramento	1612034061	1115.37452261281
San_Diego	1612034061	2082.34823426367
San_Francisco	1612034061	699.979325944674
Sierra	1612034061	220.923378010944
Southwest	1612034061	0
ZP26	1612034061	854.046898452247
Fresno	1612034080	1083.43399728424
Geysers	1612034080	195.426509298025
Humboldt	1612034080	105.444314933476
Imperial	1612034080	352.994446599747
Los_Angeles	1612034080	2645.77899984079
Northwest	1612034080	0
North_Coast	1612034080	148.56103006294
Orange	1612034080	2442.82934992059
Other_Bay_Area	1612034080	3582.9047827694
Other_SCE	1612034080	9430.46802818341
PG&E_North	1612034080	2360.48684713487
PG&E_South	1612034080	2627.94048148903
Sacramento	1612034080	1106.89421904071
San_Diego	1612034080	2025.39860997301
San_Francisco	1612034080	707.524269762549
Sierra	1612034080	214.385435904184
Southwest	1612034080	0
ZP26	1612034080	904.94477652351
Fresno	1612054061	1219.10975328998
Geysers	1612054061	228.796205387107
Humboldt	1612054061	123.082243287285
Imperial	1612054061	350.160502065146
Los_Angeles	1612054061	2814.1330637856
Northwest	1612054061	0
North_Coast	1612054061	203.19757555767
Orange	1612054061	2707.69717431508
Other_Bay_Area	1612054061	4012.61409924018
Other_SCE	1612054061	10285.5272435686
PG&E_North	1612054061	2157.33928514729
PG&E_South	1612054061	2395.6826942763
Sacramento	1612054061	1392.39777263491
San_Diego	1612054061	2478.91787665252
San_Francisco	1612054061	765.556284064168
Sierra	1612054061	296.802256475891
Southwest	1612054061	0
ZP26	1612054061	945.483411231476
Fresno	1612054080	1197.22653122976
Geysers	1612054080	230.109858425736
Humboldt	1612054080	120.458934138185
Imperial	1612054080	367.164169272754
Los_Angeles	1612054080	2854.88118117352
Northwest	1612054080	0
North_Coast	1612054080	170.612582408945
Orange	1612054080	2667.52140859308
Other_Bay_Area	1612054080	4076.6176858483
Other_SCE	1612054080	10404.1345505836
PG&E_North	1612054080	2384.54264926022
PG&E_South	1612054080	2655.44339056857
Sacramento	1612054080	1342.92933513096
San_Diego	1612054080	2404.21230484602
San_Francisco	1612054080	768.907773007808
Sierra	1612054080	284.61992714911
Southwest	1612054080	0
ZP26	1612054080	970.324626807675
Fresno	1612074061	1502.46999340153
Geysers	1612074061	379.848924715676
Humboldt	1612074061	177.508296811932
Imperial	1612074061	440.846727172389
Los_Angeles	1612074061	3471.46453638541
Northwest	1612074061	0
North_Coast	1612074061	224.682165910632
Orange	1612074061	3302.53634424967
Other_Bay_Area	1612074061	5258.41066735117
Other_SCE	1612074061	12015.553780282
PG&E_North	1612074061	2662.66421360822
PG&E_South	1612074061	2973.41859001292
Sacramento	1612074061	1805.10587981068
San_Diego	1612074061	3232.3050197961
San_Francisco	1612074061	960.693917643688
Sierra	1612074061	426.473929939491
Southwest	1612074061	0
ZP26	1612074061	1077.89470342952
Fresno	1612074080	1431.78064406665
Geysers	1612074080	360.000150416533
Humboldt	1612074080	167.786599568812
Imperial	1612074080	455.016449845396
Los_Angeles	1612074080	3454.30743432734
Northwest	1612074080	0
North_Coast	1612074080	223.712384069176
Orange	1612074080	3218.59082770935
Other_Bay_Area	1612074080	5383.65439321787
Other_SCE	1612074080	12250.5459957672
PG&E_North	1612074080	2752.14073574449
PG&E_South	1612074080	3075.71709079175
Sacramento	1612074080	1779.66496909437
San_Diego	1612074080	3161.03094212811
San_Francisco	1612074080	966.05960513962
Sierra	1612074080	411.625797855693
Southwest	1612074080	0
ZP26	1612074080	1030.67010256704
Fresno	1612094061	1509.39061665012
Geysers	1612094061	401.37983001966
Humboldt	1612094061	187.384292507216
Imperial	1612094061	460.684338914598
Los_Angeles	1612094061	3818.89585306134
Northwest	1612094061	0
North_Coast	1612094061	218.475498380789
Orange	1612094061	3536.07712879218
Other_Bay_Area	1612094061	5533.1369126818
Other_SCE	1612094061	12519.0422325796
PG&E_North	1612094061	2605.73902522914
PG&E_South	1612094061	2908.33590380961
Sacramento	1612094061	1747.15713873463
San_Diego	1612094061	3337.9192378733
San_Francisco	1612094061	1025.80034019824
Sierra	1612094061	403.926241213556
Southwest	1612094061	0
ZP26	1612094061	1108.1533718176
Fresno	1612094080	1459.4752056907
Geysers	1612094080	387.891003995253
Humboldt	1612094080	169.005658589702
Imperial	1612094080	464.9352557165
Los_Angeles	1612094080	3720.24251622743
Northwest	1612094080	0
North_Coast	1612094080	210.642571494578
Orange	1612094080	3414.54101170908
Other_Bay_Area	1612094080	5681.86897725052
Other_SCE	1612094080	12234.2157622937
PG&E_North	1612094080	2594.208957034
PG&E_South	1612094080	2895.15376176945
Sacramento	1612094080	1775.42481730832
San_Diego	1612094080	3342.91273098108
San_Francisco	1612094080	1050.99432284046
Sierra	1612094080	405.251677553528
Southwest	1612094080	0
ZP26	1612094080	1073.09824068302
Fresno	1612114061	1455.59293356167
Geysers	1612114061	396.766057613205
Humboldt	1612114061	189.06629397706
Imperial	1612114061	456.433422112696
Los_Angeles	1612114061	3900.39208783717
Northwest	1612114061	0
North_Coast	1612114061	204.122599638191
Orange	1612114061	3552.99667056562
Other_Bay_Area	1612114061	5559.2306405962
Other_SCE	1612114061	12288.4258163323
PG&E_North	1612114061	2505.67896480371
PG&E_South	1612114061	2793.93794836868
Sacramento	1612114061	1675.07455837174
San_Diego	1612114061	3293.55090743879
San_Francisco	1612114061	1034.87252184079
Sierra	1612114061	370.879095090283
Southwest	1612114061	0
ZP26	1612114061	1073.12469324684
Fresno	1612114080	1436.16935710841
Geysers	1612114080	391.783856129746
Humboldt	1612114080	168.65074624887
Imperial	1612114080	467.769200251102
Los_Angeles	1612114080	3797.44947548875
Northwest	1612114080	0
North_Coast	1612114080	196.722338696317
Orange	1612114080	3416.7898180604
Other_Bay_Area	1612114080	5775.30896436919
Other_SCE	1612114080	12077.91114516
PG&E_North	1612114080	2559.57653466041
PG&E_South	1612114080	2855.55912625178
Sacramento	1612114080	1740.09021909121
San_Diego	1612114080	3354.04320804878
San_Francisco	1612114080	1065.67977863342
Sierra	1612114080	390.343961509174
Southwest	1612114080	0
ZP26	1612114080	1048.33638279829
Fresno	1612134061	1415.37128147352
Geysers	1612134061	394.939801221022
Humboldt	1612134061	184.267171800235
Imperial	1612134061	453.599477578095
Los_Angeles	1612134061	3765.27990912987
Northwest	1612134061	0
North_Coast	1612134061	198.826044523858
Orange	1612134061	3489.71169356355
Other_Bay_Area	1612134061	5553.34843634483
Other_SCE	1612134061	12058.527200316
PG&E_North	1612134061	2464.9570699521
PG&E_South	1612134061	2747.38091906939
Sacramento	1612134061	1631.25965658253
San_Diego	1612134061	3236.53130477704
San_Francisco	1612134061	1037.72868632367
Sierra	1612134061	345.069832175637
Southwest	1612134061	0
ZP26	1612134061	1054.74483897683
Fresno	1612134080	1398.93778162096
Geysers	1612134080	384.206371000749
Humboldt	1612134080	167.848314240431
Imperial	1612134080	449.348560776193
Los_Angeles	1612134080	3742.76121267865
Northwest	1612134080	0
North_Coast	1612134080	183.234794608294
Orange	1612134080	3489.23884129824
Other_Bay_Area	1612134080	5785.65149215009
Other_SCE	1612134080	11816.9479157337
PG&E_North	1612134080	2490.07044540945
PG&E_South	1612134080	2776.09311119594
Sacramento	1612134080	1700.51546908806
San_Diego	1612134080	3290.5379214174
San_Francisco	1612134080	1067.43807718203
Sierra	1612134080	379.918995424842
Southwest	1612134080	0
ZP26	1612134080	1046.24864645772
Fresno	1612154061	1405.60525800238
Geysers	1612154061	407.163081188193
Humboldt	1612154061	179.884700182093
Imperial	1612154061	442.26369943969
Los_Angeles	1612154061	3730.96570501373
Northwest	1612154061	0
North_Coast	1612154061	199.766003035292
Orange	1612154061	3446.66699998982
Other_Bay_Area	1612154061	5616.10201439249
Other_SCE	1612154061	11785.6217782084
PG&E_North	1612154061	2511.37517326344
PG&E_South	1612154061	2800.45026510633
Sacramento	1612154061	1690.62178158727
San_Diego	1612154061	3145.39494764981
San_Francisco	1612154061	1046.22301462064
Sierra	1612154061	362.807172781603
Southwest	1612154061	0
ZP26	1612154061	1036.06118346316
Fresno	1612154080	1386.00079928183
Geysers	1612154080	388.467701101455
Humboldt	1612154080	164.623186971559
Imperial	1612154080	447.931588508892
Los_Angeles	1612154080	3723.45947286332
Northwest	1612154080	0
North_Coast	1612154080	173.432435177346
Orange	1612154080	3518.91615783715
Other_Bay_Area	1612154080	5762.46577695461
Other_SCE	1612154080	11679.6065791226
PG&E_North	1612154080	2483.06122826079
PG&E_South	1612154080	2768.07894293217
Sacramento	1612154080	1676.48794230042
San_Diego	1612154080	3196.24964310866
San_Francisco	1612154080	1066.10904975595
Sierra	1612154080	392.518344301649
Southwest	1612154080	0
ZP26	1612154080	1052.96106517606
Fresno	1612174061	1674.4852029556
Geysers	1612174061	471.739761439681
Humboldt	1612174061	205.238269304155
Imperial	1612174061	469.186172518402
Los_Angeles	1612174061	4184.55659067396
Northwest	1612174061	0
North_Coast	1612174061	218.400894523931
Orange	1612174061	3757.32247160344
Other_Bay_Area	1612174061	6543.61671892078
Other_SCE	1612174061	13568.9235593571
PG&E_North	1612174061	2986.9415278697
PG&E_South	1612174061	3344.16357481244
Sacramento	1612174061	2048.20791554436
San_Diego	1612174061	3951.32443981485
San_Francisco	1612174061	1120.92989437171
Sierra	1612174061	493.149018091414
Southwest	1612174061	0
ZP26	1612174061	1046.1561431324
Fresno	1612174080	1623.25548878471
Geysers	1612174080	452.948265168576
Humboldt	1612174080	190.96435566315
Imperial	1612174080	463.5182834492
Los_Angeles	1612174080	4190.99050394573
Northwest	1612174080	0
North_Coast	1612174080	208.195715244569
Orange	1612174080	3704.31529649842
Other_Bay_Area	1612174080	6500.98278521252
Other_SCE	1612174080	13572.8208251077
PG&E_North	1612174080	2840.40819719126
PG&E_South	1612174080	3176.63260748943
Sacramento	1612174080	1988.84579053963
San_Diego	1612174080	3935.71670910687
San_Francisco	1612174080	1127.26960409074
Sierra	1612174080	486.030257354654
Southwest	1612174080	0
ZP26	1612174080	1230.03355963556
Fresno	1612194061	1648.52675786935
Geysers	1612194061	472.749030264744
Humboldt	1612194061	181.721023650332
Imperial	1612194061	530.115980012332
Los_Angeles	1612194061	4093.40948599046
Northwest	1612194061	0
North_Coast	1612194061	156.826634276439
Orange	1612194061	3692.09323281811
Other_Bay_Area	1612194061	6536.28757595024
Other_SCE	1612194061	13779.9278927024
PG&E_North	1612194061	2903.0984196679
PG&E_South	1612194061	3248.30636471281
Sacramento	1612194061	2024.18038875673
San_Diego	1612194061	3965.80264129217
San_Francisco	1612194061	1076.4607314169
Sierra	1612194061	493.074572227653
Southwest	1612194061	0
ZP26	1612194061	1270.01717439159
Fresno	1612194080	1580.58640689773
Geysers	1612194080	471.996087561063
Humboldt	1612194080	193.217306143841
Imperial	1612194080	521.614146408528
Los_Angeles	1612194080	3992.6115113993
Northwest	1612194080	0
North_Coast	1612194080	131.343520791007
Orange	1612194080	3707.163185888
Other_Bay_Area	1612194080	6325.60378924928
Other_SCE	1612194080	13401.5303197394
PG&E_North	1612194080	2847.00268665622
PG&E_South	1612194080	3184.17167398397
Sacramento	1612194080	1933.72381732094
San_Diego	1612194080	3844.85958440928
San_Francisco	1612194080	1063.88847860766
Sierra	1612194080	485.628167881701
Southwest	1612194080	0
ZP26	1612194080	1220.38780966296
Fresno	1612214061	1498.4911722348
Geysers	1612214061	403.045925364037
Humboldt	1612214061	157.756281875133
Imperial	1612214061	501.776534666318
Los_Angeles	1612214061	3778.14773567342
Northwest	1612214061	0
North_Coast	1612214061	120.556456470641
Orange	1612214061	3433.24702679961
Other_Bay_Area	1612214061	5824.93022426353
Other_SCE	1612214061	13080.7737746324
PG&E_North	1612214061	2752.4178121525
PG&E_South	1612214061	3076.03321195346
Sacramento	1612214061	1788.14527266647
San_Diego	1612214061	3480.63527319442
San_Francisco	1612214061	996.743118988948
Sierra	1612214061	411.372645559508
Southwest	1612214061	0
ZP26	1612214061	1148.2823950266
Fresno	1612214080	1447.86444801434
Geysers	1612214080	392.200392188142
Humboldt	1612214080	172.107356515335
Imperial	1612214080	496.108645597115
Los_Angeles	1612214080	3720.24251622743
Northwest	1612214080	0
North_Coast	1612214080	147.800125361147
Orange	1612214080	3360.13606170366
Other_Bay_Area	1612214080	5687.10609869813
Other_SCE	1612214080	12585.1143527619
PG&E_North	1612214080	2638.235014659
PG&E_South	1612214080	2945.48915657199
Sacramento	1612214080	1725.95637980437
San_Diego	1612214080	3384.43595537934
San_Francisco	1612214080	973.191854149435
Sierra	1612214080	416.182993679476
Southwest	1612214080	0
ZP26	1612214080	1095.50815918118
Fresno	1612234061	1221.00268842484
Geysers	1612234061	264.745125016659
Humboldt	1612234061	127.495584014353
Imperial	1612234061	421.009115430179
Los_Angeles	1612234061	3134.75640849579
Northwest	1612234061	0
North_Coast	1612234061	115.573228448753
Orange	1612234061	2794.32278568095
Other_Bay_Area	1612234061	4454.20572530382
Other_SCE	1612234061	10881.5028645511
PG&E_North	1612234061	2224.15638510948
PG&E_South	1612234061	2472.07434823209
Sacramento	1612234061	1345.75610298833
San_Diego	1612234061	2556.5104393597
San_Francisco	1612234061	832.338425898569
Sierra	1612234061	274.522604673969
Southwest	1612234061	0
ZP26	1612234061	988.321241494477
Fresno	1612234080	1193.69388141639
Geysers	1612234080	261.573168709523
Humboldt	1612234080	128.328873358602
Imperial	1612234080	412.507281826375
Los_Angeles	1612234080	3096.15292886513
Northwest	1612234080	0
North_Coast	1612234080	132.760903007713
Orange	1612234080	2736.34463247474
Other_Bay_Area	1612234080	4385.97793860279
Other_SCE	1612234080	10645.3376855875
PG&E_North	1612234080	2171.01234955575
PG&E_South	1612234080	2411.31523533305
Sacramento	1612234080	1287.80736191228
San_Diego	1612234080	2506.33952282614
San_Francisco	1612234080	819.03978790464
Sierra	1612234080	286.764495236684
Southwest	1612234080	0
ZP26	1612234080	932.362536334591
Fresno	2002014021	1060.88313201495
Geysers	2002014021	242.055477112095
Humboldt	2002014021	85.7470179735173
Imperial	2002014021	362.813193317252
Los_Angeles	2002014021	2436.79818055406
